code,nom
TM40,CELLULE DIRECTION
TM40A,DEPT.ADMINISTRATION ET COMMUNICATION
TM40AGP,SCE.GESTION PAIE
TM40AGPV,SCE.GESTION PREVISIONNELLE
TM40AMG,SCE.MOYENS GENERAUX
TM40APS,SCE.PRESTATIONS SOCIALES
TM40F,DEPT.FINANCES ET JURIDIQUE
TM40FBD,SCE.BUDGET
TM40FCG,SCE.COMPTABILITE GENERALE
TM40FJR,SCE.JURIDIQUE
TM40FTR,SCE.TRESORERIE
TM40Q,CENTRE INFORMATIQUE
TM400HS,SERVICE HSE
TM401,SECRETARIAT
TM5,DIR MAINTENANCE LAGHOUAT
TM5T,S/DIRECTION TECHNIQUE
TM5TA,DEPT APPRO TRANSPORT
TM5TAAP,SCE.APPROVISIONEMENT
TM5TAGS,SCE.GESTION STOCKS
TM5TAGT,SCE.GESTION TECHNIQUE
TM5TATR,SCE.TRANSPORT
TM5TC,DEPT. MECANIQUE INDUSTRIELLE
TM5TCMA,SCE.MECANIQUE ATELIERS
TM5TCMC,SCE.MECANIQUE INDUSTRIELLE
TM5TCRF,SCE.REPARATION /FABRICATION
TM5TCSP,SCE.INSPECTION
TM5TE,DEPT ELECTRICITE/INSTRUMENTATION
TM5TEEM,SCE.ELECTROMECANIQUE
TM5TEET,SCE.ELECTROTECHNIQUE
TM5TEIA,SCE.INSTRUMENTATION AUTOMATISME
TM5TEIM,SCE.INSTRUMENTATION MESURES/CONTROLE
TM5TM,DEPT METHODES ORDONNANCEMENT
TM5TMDT,SCE.DOCUMENTATION TECHNIQUE
TM5TMME,SCE.MAINTENANCE/INGINEERING
TM5TMPR,SCE.PREPARATION
TM5TMRD,SCE.ORDONNANCEMENT
TM5TR,DEPT OPERATIONS SPECIALES
TM5TRMN,SCE.MAINTENANCE
TM5TRTP,SCE.TEHNIQUE PIPE_LINES
TM5TRTV,SCE.TRAVAUX
TM5Y,PERS S.I.E DIR MAINTENANCE LAGHOUAT
TM50,CELLULE DIRECTION
TM50A,DEPT ADMINISTRATION COMMUNICATION
TM50AGP,SCE. GESTION PAIE
TM50AGPV,SCE.GESTION PREVISIONNELLE
TM50AMG,SCE.MOYENS GENERAUX
TM50APS,SCE.PRESTATIONS SOCIALES
TM50F,DEPT FINANCES JURIDIQUE
TM50FBD,SCE.BUDGET
TM50FCG,SCE.COMPTABILITE GENERALE
TM50FJR,SCE.JURIDIQUE
TM50FTR,SCE.TRESORERIE
TM50Q,CENTRE INFORMATIQUE
TM500HS,SCE.H.S.E
TM501,SECRETARIAT
TM6,D. REPARATION CANALISATIONS
TM6A,S.DIR TECHNIQUE
TM6A1,SCE PASSA MARCHES
TM6A2,DEPT METHODES 1 ORDONN
TM6A2A,SCE ENGIN 1 PREPARATION
TM6A2B,SCE PLANN CONTR COUTS
TM6A3,DEPT INSPEC CONTROLE
TM6A4,DEPT APPROVISIONNEMENTS
TM6A4A,SCE APPROVISIONNEMENTS
TM6A4B,SCE GES TECH
TM6A4C,SCE GES STOCKS
TM6B,S.DIR TRAVAUX
TM6B1,DEPT SUIVI REALISATIONS
TM6B2,DEPT LOGISTIQUE
TM6B2A,SCE GEST MOYE ROULANT & INTER
TM6B2A1,PARC
TM6B2B,SCE MAINT ENGINS & MOYE ROULA
TM6B2B1,ATELIER
TM6B3,BASE INTER SP6 / EL FAIDJA/TIARET
TM6B3A,SCE INTERV
TM6B3A1,EQUIPE SOUDURES
TM6B3A2,ENTERT PIPES
TM6B3B,INSPECTION PREVENTION
TM6B3C,INSPECTION MOYENS GENERAUX
TM6B3D,PARC
TM6B3E,SCE OPERAT SPECIALES
TM6B3E1,PARC
TM6B4,BASE INTER SP4 / BOUM/BATNA
TM6B4A,SCE INTERVENTION
TM6B4A1,EQUIPE SOUDURES
TM6B4A2,EQUIPE ENTRET PIPES
TM6B4B,PARC
TM6B5,BASE INTER H.HAMRA/OURGLA
TM6B5A,SCE INTERVENTION
TM6B5A1,EQUIPE SOUDURES
TM6B5A2,EQUIPE ENTRET PIPES
TM6B5B,INSPECTION PREVENTION
TM6B5C,INSPECTION MOYENS GENERAUX
TM6B5D,PARC
TM6B6,BASE INTER OHANET/IN AMENAS
TM6B6A,SCE INTERVENTION
TM6B6A1,EQUIPE SOUDURES
TM6B6A2,EQUIPE ENTRET PIPES
TM6B6B,INSPECTION PREVENTION
TM6B6C,PARC
TM6C,DEPT FINANCES
TM6C1,SCE COMPT GENERALE
TM6C2,SCE TRESORERIE
TM6C3,SCE BUDGET CONT DE GEST
TM6D,DEPT ADM & MOYENS
TM6D1,SCE RECRUT/FOR
TM6D2,SCE ADM & SOCIAL
TM6D3,SCE PAIE/APRES PAIE
TM6D4,SCE MOYENS GENERAUX
TM6E,CENTRE INFORMATIQUE
TM6E1,SCE SYS & RESEAUX
TM6E2,SCE B.DONNEES 1 LOGICIELS
TM6T,S/DIR TECHNIQUE
TM6TA,DEPT APPRO TRANSPORT
TM6TAAP,SCE.APPROVISIONEMENT
TM6TAGS,SCE.GESTION STOCKS
TM6TALO,SCE.LOGISTIQUE
TM6TI,DEPT INSPECTION CONTROLE
TM6TP,DEPT PLANNING ET ORDONNANCEMENT
TM6TR,DEPT REALISATIONS
TM6TREG,SCE. INGINEERING
TM6TRIN,SCE. INTERVENTION
TM6TRSTT,STATION TRAITEMENT TUBES
TM60,CELLULE DIRECTION
TM60A,DEPT ADMINISTRATION COMMUNICATION
TM60AGP,SCE. GESTION PAIE
TM60AGPV,SCE.GESTION PREVISIONNELLE
TM60AMG,SCE.MOYENS GENERAUX
TM60F,DEPT FINANCES ET JURIDIQUE
TM60FBD,SCE.BUDGET
TM60FCG,SCE.COMPTABILITE GENERALE
TM60FJR,SCE.JURIDIQUE
TM60FTR,SCE.TRESORERIE
TM601,SECRETARIAT
TM61,SUR NINTERNE D'ETABLISSEMENT
TM61A,CELL SUR INTERNE
TM61B,CELL SYS TECH DE SECURITE
TM62,SCE MANG INTEGRE
TM63,SCE JUR & ASSURANCES
TM64, SCE  H.S.E
TPA,PROJET GZ4 MEDGAZ TRONC SUD
TPC,PROJET OLEODUC SP3 SKIKDA NK1 30 TRONCON NORD
TPD,PROJET OLEODUC SP3 HEH NK1 30 TRONCON SUD
TPE,PROJET LOOPING GEM 48 PHASE 2
TPF,PROJET STATIONS DE POMPAGE SP1 2 3 4 OLEODUC NK1 30 HEH SKIK
TPG,PROJET GZ4 MEDGAZ TRONCON NORD SOUGUEUR ARZEW
TPH,PROJET PHASE 3 MOHAMMADIA BENI SAF
TPJ,PROJET REFECTION GAZODUC GK1 40 HR SKIKDA
TPL,PROJET EXTENSION PARC DE STOCKAGE  HEH
TPM,PROJET NOUVEAU CNDG
TPN,PROJET EXTENTION PARC STOCK RTE
TPP,"""PROJET GK3 48"""" LOT 1 TRONCON SUD"""
TPQ,PROJET GK3 TRONCON NORD
TPR,PROJET PLAN DIRECTEUR HEH(PHASE1)B.DE VIE HEH
TPS,"""PROJET OLEODUC GPL 24"""" LZ2 H.RMEL-ARZEW/STATION"""
TPT,PROJET STATIONS DE POMPAGE DU LZ1
TPV,PROJET EXTENTION DE RENOVATION DES STATIONS DE POMPAGE DE L'
TPW,"""PROJET GAZODUC RGZ1 40"""" H.RMEL-ARZEW"""
TPY,"""PROJET OLEODUC GPL 24"""" LZ2 LIGNE H.RMEL-ARZEW"""
T11,CELLULE VP
T11A,CELLULE COMMUNICATION
T11B,COORDINNAT CHARGE SECRET DGA
T11C,CONSEILLERS DGA
T11D,COOR SURTE INTERNE
T11E,DEPT CONTROLE INTERNE
T110,STAFF DGA
T22,DIRECT.ETUDES&PLANIFICATION
T220,CELLULE DIRECTION
T221,DEPART PLANIFICATION
T221CF,SCE.COHERENCE DES FLUX
T221CR,SCE.COORDINATION ET REPORTING
T222,DPT SUIVI INVESTIS
T222AC,SCE.ANALYSE ET CONSOLIDATION
T222SEXGR,SCE.SUIVI DE L'EXPLOITATION ET GEST.DU RESEAU
T222SP,SCE.SUIVI DES PROJETS DE DEVELOPPEMENT
T223,DPT ETUDES ECONOMIQUES
T223CP,SCE.COUTS ET PLANNING
T223EE,SCE.EVALUATION ECONOMIQUE
T224,DEPT MARKETING
T224ES,SCE.ETUDES STRATEGIQUES
T224TR,SCE.TARIFICATION
T23,DIRECTION FINANCES
T230,CELLULE DIRECTION
T231,DPT TRESORERIE ET FINANCEMENT
T231FGD,SCE.FINANCEMENTS/GESTION DETTE
T231TRB,SCE.TRESORERIE/RELAT.BANCAIRES
T232,DPT COMPTABILITE
T232CCOCC,SCE.CONTROLE COMPTAB./CONSOLID.COMPTE
T232FS,SCE.FISCALITE
T232PCOEP,SCE.PROCEDURES COMPT./ENGAGEM.PARTICIPAT.
T233,DPT.BUDGET ET CONTROLE GESTION
T233BD,SCE.BUDGET
T233CG,SCE.CONTROLE DE GESTION
T234,DPT CONTROLE INTERNE
T24,DIRECTION RESSOURCES HUMAINES
T240,CELLULE DIRECTION
T241,DEPT GESTION PREVISIONNELLE
T242,DPT REGLEMENTATION & REL TRAVAIL
T243,DPT GESTION CADRES SUPERIEUR
T244,DEPT FORMATION
T25,DIR ADMINISTRATION SIEGE
T25Y,PERS S.I.E DIR ADMINISTRATION SIEGE
T251,DEPT GESTION PERSONNEL
T251GA,SCE.GESTION ADMINISTRATIVE
T251PAP,SCE.PAIE ET APRES PAIE
T251PS,SCE.PRESTATIONS SOCIALES
T252,DEPT COMPTABILITE
T252BD,SCE.BUDGET
T252CG,SCE.COMPTABILITE GENERALE
T252FR,SCE.FOURNISSEURS
T252TR,SCE.TRESORERIE
T253,DEPT MOYENS GENERAUX
T253AP,SCE.APPROVISIONNEMENTS
T253AR,SCE.ARCHIVES
T253IND,SCE.INTENDANCE
T253INT,SCE.INTERIEUR
T253RE,SCE.RELATIONS EXTERIEURES
T253SI,SCE.SECURITE INDUSTRIELLE
T253TP,SCE.TRANSPORTS
T26,DIR JURIDIQUE
T261,DPT CONTENTIEUX
T262,DPT PATRIMOINE/ASSURANCES
T263,DPT CONTRAS & REGLEMENTATION
T27,DIR ORGANISATION ET SYSTEMES D INFORMATIONS
T271,DPT ORGANISATION
T272,DPT PROCEDURES
T273,DPT INFORMATIQUE
T273BDL,SCE.BASES DONNEES ET LOGICIELS
T273SR,SCE.SYSTEMES ET RESEAUX
T273ST,SCE.SUPPORT TECHNIQUE
T274,DPT INFORMATION ET ETUDES DOC.
T28,DIR HSE
T281,DPT SECURITE
T282,DPT SANTE
T283,DPT ENVIRONNEMENT
T29,DIR AUDIT
T30,DIRECTION TELECOMMUNICATION
T30A,DPT APPRO / TRANSPORT
T30B,DPT ADM & MOYENS
T30C,DPT FIN & COMPTABILITE
T30D,CENTRE INFORMATIQUE
T30E,CELLULE MANAGEMENT QUALITE
T30F,SERVICE JURIDIQUE
T30G,SERVICE HSE
T30H,SOU DIR EXPLOI & MAINT TLC
T30H1,DPT EXPLOITATION TLC
T30H2,DPT MAINTENANCE TLC
T30J,SOUS DIRECTION TECHNIQUE TLC
T30J1,DPT ETUDES & TECHNOLOGIE TLC
T30J2,DPT SUIVI DE REALISATION TLC
T30J3,SERVICE PASSATION DES MARCHES
T30P1,PROJET TLC 1
T30P2,PROJET TLC 2
T30P3,PROJET TLC 3
T30P4,PROJET TLC 4
T30P5,PROJET TLC 5
T301,CELLULE DIRECTION
T302,SECRETARIAT
T31,CELLULE COMMUNICATION
T31A,CELLULE COMMUNICATION
T71,CADRES SUP T R C
T71A,CADRES SUP T R C  DIV. ED.SIEGE
T71B,CADRES SUP T R C  DAS
T71C,CADRES SUP T R C  HSE
T71D,CADRES SUP T R C  R. CAN
T71E,CADRES SUP T R C  DEP
T71F,CADRES SUP T R C  FIN
T71G,CADRES SUP T R C  DRH
T71H,CADRES SUP T R C  DIV. EXP.SIEGE
T71J,CADRES SUP T R C  JUR
T71K,CADRES SUP T R C  DML
T71L,CADRES SUP T R C  DRGS
T71M,CADRES SUP T R C  DRGA
T71N,CADRES SUP T R C  DRGH
T71P,CADRES SUP T R C  DRGB
T71Q,CADRES SUP TRC GHR
T71R,CADRES SUP T R C  DRGI
T71S,CADRES SUP T R C  GEM
T71T,CADRES SUP T R C  GPDF
T71U,CADRES SUP T R C  DIV.MTN.SIEGE
T71V,CADRES SUP T R C  DMB
T71W,CADRES SUP T R C  D.TLCM
T71X,CADRES SUP T R C  DOSI
T71Y,CADRES SUP T R C  AUDIT
U,DIRECTION CORPORATE BUSINESS DEVELOPMENT ET MARKETING
U00,STAF BDM
U01,DIR  RESSOURCES NON CONV
U010,DIR BUDGET & PLANIFICATION
U02,DIR RESSOURCES CONV
U03,DIR OFFSHORE
U04,DIR RAF & PETROCHIMIE
U05,DIR OPPORTUNITES COM
U06,DIR SYS D'INFO & COMMUNICATION
U07,DIR OPTIMISATION DE PORTEFEUILLE
U08,DIR STRATEGIE
U09,DIR ECONOMIE DES HYDROCARBURES
V,ACTIVITE RAFFINAGE & PETROCHIMIE
VA,DIV EXPLOITATION RAFFINAGE
VAA,DIR EXPLOITATION
VAA1,DEPT REPORTING ET CONSOLIDATION
VAA2,DEPT PROGRAMMATION & MVTS P�RODUIT
VAA3,DEPT QUALITE PRODUITS
VAA4,DEPT OPERATIONS
VAA5,DEPT ANALYSE & OPTIMISATION
VAB,DIR MAINTENANCE
VAB1,DEPT PROCURMENT
VAB2,DEPT MAINTENANCE INDUSTRIELLE
VAB3,DEPT SANTE SECURITE & ENVIRONNEMENT
VAB4,DEPT RENOUVELEMENT
VAB5,DEPT METHODES & SYSTEMES
VAC,DIR FINANCES
VAC1,DEPT BUDGET CONTR�LE BUDGETAIRE
VAC2,DEPT COMPTABILITE & CENTRALISATION
VAC3,DEPT TRESORERIE
VAD,DIR ADM & MOYENS
VAD1,DEPT GESTION PERSONNEL
VAE,RA1K
VAEA,SOUS DIR EXPLOITATION
VAEA1,DEPT PRODUCTION P1
VAEA11,SCE DISTILATION1/ U10
VAEA111,SCT EXPLOITATION
VAEA12,SCE DISTILATION2/ U11
VAEA121,SCT EXPLOITATION
VAEA13,SCE GAZ PLANT U 30-31-104
VAEA131,SCT EXPLOITATION
VAEA14,SCE BITUMES U 70
VAEA141,SCT EXPLOITATION
VAEA2,DEPT PRODUCTION P2
VAEA21,SCE EXTRACTION AROMATIQUE/ U200
VAEA211,SCT EXPLOITATION
VAEA22,SCE CRIST.PARAXYLEN/U400-500-900
VAEA221,SCT EXPLOITATION
VAEA3,DEPT PRODUCTION P3 (UTILITE)
VAEA31,SCE UTILITE 1
VAEA311,SCT EXPLOITATION
VAEA32,SCE UTILITE 2
VAEA321,SCT EXPLOITATION
VAEA33,SCE RESEAU ELECTRIQUE
VAEA331,SCT EXPLOITATION
VAEA34,SCE TRAITEMENT EFFLUENTS
VAEA341,SCT EXPLOITATION
VAEA4,DEPT PRODUCTION P4 (OFF SITE/STOCKAGE
VAEA41,SCE STOCKAGE/MELANGE (Z.NOROD)
VAEA411,SCT EXPLOITATION
VAEA42,SCE STOCKAGE/MELANGE (Z.SUD)
VAEA421,SCT EXPLOITATION
VAEA43,SCE STOCKAGE/MELANGE (Z.EST)
VAEA431,SCT EXPLOITATION
VAEA5,DEPT PROGRAMMATION ET MVTS PRODUITS
VAEA51,SCE PLANNIG/PROGRAMMES
VAEA52,SCE EXPEDITION
VAEA521,SCT EXPLOITATION
VAEA6,DEPT PRODUCTION P5
VAEA61,SCE REFORMING 1 U100
VAEA611,SCT EXPLOITATION
VAEA62,SCE REFORMING 2 / U103
VAEA621,SCT EXPLOITATION
VAEA63,SCE ISOM NAPHTA 1 / U700-701
VAEA631,SCT EXPLOITATION
VAEA64,"SCE ISOM NAPHTA 2 / U702,703"
VAEA641,SCT EXPLOITATION
VAEB,SOUS DIR MAINTENANCE
VAEB1,DEPT TRAVAUX NEUFS
VAEB11,SCE PROCURMENT
VAEB12,SCE TRAVAUX
VAEB2,DEPT MAINTENANCE INDUSTRIELLE
VAEB21,SCE MECANIQUE/EQUIP.STATIQUE
VAEB211,SCT MECANIQUE/EQUIP.STATIQUE
VAEB212,SCT MECANIQUE/SOUDURE TUYAUTERIE
VAEB22,SCE MECANIQUE/MACHINE TOURNANTE
VAEB221,SCT MECANIQUE INDUST.
VAEB222,SCT MECANIQUE INDUST (LUB)
VAEB223,SCT MACHINE OUTILS
VAEB23,SCE MAINTENANCE IND
VAEB231,SCT GENIE CIVIL
VAEB232,SCT CHARPENTE
VAEB233,SCT MANUTENTION LEVAGE
VAEB234,SCT GENIE CIVIL/ENTRT. INDUST.
VAEB235,SCT MECANIQUE/MNT. MAT. ROULANT
VAEB3,DEPTPLANNING & M�THODES
VAEB31,"SCE PLANNING/PLANIFICATION,STAT."
VAEB311,SCT COORDINATION PERMIS TRAVAIL
VAEB312,SCT PLANNING /STATISTIQUES
VAEB313,SCT PLANNING
VAEB32,SCE PREPARATION
VAEB321,SCT PREPARATION
VAEB322,SCT PREPARATION/PREVENTIF
VAEB4,DEPT APPROVISIONNEMENTS
VAEB41,SCE APPROVISIONNEMENT
VAEB411,SCT ACHATS EXTERIEURS
VAEB412,SCT ACHATS EXTERIEURS
VAEB42,SCE LOGISTIQUE/TRANSIT
VAEB421,SCT TRANSIT
VAEB422,SCT PAIEMENT
VAEB423,SCT PLANNING
VAEB43,SCE GESTION STOCKS (P.R)
VAEB431,SCT FICHIER /CODIFICATION
VAEB432,SCT INVENTAIRE
VAEB433,SCT GESTION TECHNIQUE
VAEB434,SCT GESTION ANALYSE STOCKS
VAEB44,SCE GESTION MATERIEL
VAEB441,SCT MAGASIN/ RECEPTION
VAEB442,SCT MAGASIN/ SNAM
VAEB443,SCT MAGASIN/CENTRAL
VAEB5,DEPT SYSTEME INDUSTRIEL
VAEB51,SCE INSTUMENTATION
VAEB511,SCT INSTRUM/ MECANIQUE VANNE
VAEB512,SCT INSTRUM/ ANALYS EN LIGNE
VAEB513,SCT INSTRUM/ DETEC. EXTINCTION
VAEB514,SCT INSTRUM/ CONVENTIONELLE
VAEB515,SCT INSTRUM/ AVANCEE
VAEB52,SCE ELECTRICITE
VAEB521,SCT ELECTRIC./REABILITATION RA1K
VAEB522,SCT ELECTRICITE/ELECTRO-MECANIQUE
VAEB523,SCT ELECTRICITE/ECLAIRAGE
VAEB524,SCT ELECTRICITE
VAEB525,SCT TELECOM
VAEB53,SCE HVAC/CLIMATISATION
VAEB531,SCT CLIMATISATION 1
VAEB532,SCT CLIMATISATION 2
VAEC,SOUS DIR TECHNIQUE
VAEC1,DEPT ETUDES & ENGINEERING
VAEC11,SCE  ETUDES/ENGINEERING
VAEC111,SCT DESSIN
VAEC12,SCE SUIVI PROCESS
VAEC13,SCE ECONOMIE D'ENERGIE
VAEC14,SCE SYSTEMES NUM CTRL COMMANDES
VAEC2,DEPT INSPECTION
VAEC21,SCE INSPECTION/ EQTS. STATIQUE
VAEC22,SCE INSPECTION/ MACHINE TOURNANTE
VAEC221,SCT INSPECTION
VAEC23,SCE INSPECT/MAITR. EQT SURV MESUR
VAEC3,DEPT R�ALISATION IMFS
VAEC31,SCE SUIVI DES INVESTISSEMENTS
VAEC32,SCE PLANIFICATION & REPORTING
VAEC4,DEPT LABORATOIRE
VAEC41,SCE LABORATOIRE/PRODUITS FINIS
VAEC411,SCT LABORATOIRE CHROMATO
VAEC412,SCT LABORATOIRE EAUX
VAEC413,SCT LABORATOIRE PRODUITS FINIS
VAEC414,SCT LAB. MOTEUR CFR ANAL SPECIAL
VAEC42,SCE LABORATOIRE/CTLE PRODU.QUART
VAED,SOUS DIR PERSONNEL
VAED1,SCE RELATIONS TRAVAIL
VAED2,DEPT RESSOURCES HUMAINES
VAED21,SCE PLANIF. EFFEC./GEST CARRIERE
VAED211,SCT GESTION CARRIERES
VAED212,SCT COMPETENCE & RELEVE
VAED22,SCE FORMATION
VAED221,SCT SELECTION FORMATION
VAED222,SCT FORMATION STAG UNIV/APPR
VAED223,SCT SUIVI FORMATION
VAED3,DEPT ADMINISTRATION / SOCIAL
VAED31,SCE  GESTION ADM
VAED311,SCT ADM
VAED312,SCT SOCIALE
VAED32,SCE  GESTION PAIE
VAED321,SCT PAIE
VAED322,SCT GESTION APRES PAIE
VAED33,SCE  ACTIONS PROTECTION SOCIALE
VAED331,SCT MEDECINE TRAVAIL
VAED332,SCT ACT. SOCIO-CULTURELLES
VAED333,SCT ASSISTANAT/CARACTERE SOCIAL
VAED4,DEPT MOYENS G�N�RAUX
VAED41,SCE RESTAURATION
VAED42,SCE INTENDANCE
VAED421,SCT MAGASIN
VAED43,SCE RELATION PUBLIQUES
VAED431,SCT RELEX
VAED432,SCT BUREAU D�ORDRE GENERALE
VAED44,SCE TRANSPORT
VAED441,SCT TRANSPORT
VAED45,SCE TRAVAUX D'ENTRETIEN
VAED451,SCT ENTRETIEN ESPACES VERTS
VAED452,SCT ENTRETIEN GENERAL
VAE1,DEPT SURET� INTERNE
VAE11,SCE IDENTIFICATION
VAE111,SCT IDENTIFICATION
VAE12,SCE TELESURVEILLANCE
VAE121,SCT TELESURVEILLANCE
VAE2,DEPT PASSATION DES MARCH�S
VAE21,SCE GESTION DES A.OFFRES
VAE22,SCE ANALYSE/REPORTING
VAE3,DEPT HYGI�NE S�CURIT� & ENVIRONNEMENT
VAE31,SCE INTERVENTION
VAE311,SCT INTERVENTION
VAE312,SCT EQUIPEMENTS
VAE32,SCE PREVENTION
VAE321,SCT ANIMATION
VAE322,SCT CONTR�LE/INSPECTION
VAE33,SCE ENVIRONNEMENT
VAE4,DEPT FINANCES & JURIDIQUE
VAE41,SCE INFORMATION DE GESTION
VAE411,SCT CONSOLID  BUDGET
VAE412,SCT ANALYS/REALIS BUDGET
VAE42,SCE JURIDIQUE
VAE43,SCE COMPTABILITE GLE
VAE431,SCT CENTRALISATION
VAE432,SCT FISCALITE
VAE433,SCT FOURNISSEURS
VAE44,SCE COMPTABILITE MATIERE
VAE441,SCT STOCKS
VAE442,SCT INVESTISSEMENTS
VAE45,SCE TRESORERIE
VAE451,SCT FLUS FUTURS ENCAI/DECAI
VAE452,SCT COMPTABILISATION
VAE453,SCT MOYEN/REGLEMENT
VAE454,SCT PREVISION CONT�LE/REPORTING
VAE46,SCE COMPTABILITE ANALYTIQUE
VAE5,DEPT ORGANISATION SYSTEME& QUALIT�
VAE51,SCE ORGANISATION
VAE52,SCE MANAGMENT QUALITE
VAE6,DEPT TECHNOLOGIE DE L'INFORMATION
VAE61,SCE INFORMATIQUE
VAE62,SCE INFO.DOC.ARCHIVE
VAF,RA2K
VAFA,SOUS DIR EXPLOITATION
VAFA1,SCE PLANNING ET PROGRAMMES
VAFA2,DEPT PRODUCTION
VAFA21,SCE FABRICATION
VAFA211,SCT EXPLOITATION
VAFA22,SCE STOCKAGE  EXPEDITION
VAFA221,SCT EXPLOITATION
VAFA23,SCE UTILITES
VAFA231,SCT EXPLOITATION
VAFA3,DEPT MAINTENANCE
VAFA31,SCE MECANIQUE/MACHINE TOURNANTE
VAFA311,SCT MECANIQUE INDUSTRIELLE
VAFA32,SCE MECANIQUE/EQTS STATIQUES
VAFA321,SCT EQUIPEMENTS STATIQUES
VAFA33,SCE PLANNING/ METHODES
VAFA331,SCT STATISTIQUES
VAFA332,SCT COORDINATION PERMIS TRAVAIL
VAFA333,SCT PREPARATION
VAFA334,SCT PLANIFICATION
VAFA335,SCT COORDINATION
VAFA336,SCT PREVENTIVE
VAFA34,SCE INSTRUMENTATION
VAFA341,SCT INSTRUMENTATION
VAFA35,SCE ELECTRICITE
VAFA351,SCT ELECTRICITE
VAFA36,SCE MAINTENANCE INDUSTRIELLE
VAFA361,SCT PROTECTION
VAFA362,SCT TRAVAUX
VAFA4,DEPT APPROVISIONNEMENTS
VAFA41,SCE ACHATS
VAFA411,SCT  ACHATS
VAFA412,SCT PLANNING & SUIVI
VAFA413,SCT PVT
VAFA42,SCE MAGASIN
VAFA421,SCT LOGISTIQUE
VAFA422,SCT MAGASIN
VAFA43,SCE GESTION STOCKS
VAFA431,SCT FICHIER CODIFICATION
VAFA432,SCT ANAlYSE STOCKS
VAFB,SOUS DIR PERSONNEL
VAFB1,DEPT ADMINISTRATION & SOCIAL
VAFB11,SCE GESTION & PAIE
VAFB111,SCT PAIE
VAFB112,SCT GESTION ADM
VAFB113,SCT GESTION SOCIAL
VAFB12,SCE ACTIONS PROTECTION SOCIALE
VAFB121,SCT ACT SOCIOCULTURELLES
VAFB2,DEPT MOYENS G�N�RAUX
VAFB21,SCE MOG /S.TRAITANCE (TRANSPORT)
VAFB211,SCT TRANSPORT
VAFB22,SCE MOG/ S.TRAITANCE (INTENDANCE)
VAFB221,SCT ECONOMAT
VAFB23,SCE MOG/ S.TRAITANCE(REST.ENTRET.)
VAFB24,SCE RELATIONS PUBLIQUES
VAFB241,SCT BUREAU D'ORDRE GENERAL
VAFB242,SCT RELEX
VAFB3,DEPT RESSOURCES HUMAINES
VAFB31,SCE FORMATION
VAFB32,SCE PLANIF.EFFEC.GESTION CARRIERE
VAF1,DEPT SURET� INTERNE
VAF11,SCT TELESURVEILLANCE
VAF2,DEPT PASSATION DES MARCH�S
VAF21,SCE GESTION DES APPELS D'OFFRES
VAF22,SCE ANALYSE & REPORTING
VAF3,DEPT HYGI�NE S�CURIT� & ENVIRONNEMENT
VAF31,SCE INTERVENTION
VAF311,SCT EQUIPEMENTS
VAF312,SCT INTERVENTION
VAF32,SCE PROTECTION DE L'ENVIRONNEMENT
VAF33,SCE PREVENTION
VAF331,SCT CONTR�LE ET INSPECTION
VAF332,SCT ANIMATION
VAF4,DEPT TECHNIQUE
VAF41,SCE ETUDES
VAF411,SCT DESSIN
VAF42,SCE INSPECTION
VAF43,SCE REALISATION IMFS
VAF44,SCE SYS. NUM / CTRL COMMANDE
VAF45,SCE LABORATOIRE
VAF5,DEPT FINANCES & JURIDIQUE
VAF51,SCE INFORMATION DE GESTION
VAF52,SCE JURIDIQUE
VAF53,SCE COMPTABILITE GLE
VAF531,SCT CENTRALISATION
VAF532,SCT IMMOBL/STOCKS
VAF533,SCT FOURNISSEURS
VAF54,SCE COMPTABILITE MATIERE
VAF55,SCE TRESORERIE
VAF551,SCT FLUX FUTURS ENCAI/ DECAI
VAF552,SCT COMPTABILISATION
VAF553,SCT MOY / REGLEMENT
VAF554,SCT PRIV/ CTRL & REP
VAF56,SCE COMPT. ANALYTIQUE
VAF6,DPT  ORGANISATION & QUALIT�
VAF61,SCE ORGANISATION
VAF62,SCE MANAGEMENT QUALITE
VAF7,DEPT TECHNOLOGIE DE L'INFORMATION
VAF71,SCE INFORMATIQUE
VAF72,SCE TELECOM
VAF73,SCE INFO.DOC.ARCHIVES
VAF8,DEPT TRAVAUX NEUFS
VAF81,SCE PROCUREMENT
VAF82,SCE TRAVAUX
VAG,RA1G
VAGA,SOUS DIR TECHNIQUE
VAGA1,DEPT R�ALISATION IMFS
VAGA2,DEPT ETUDES & ENGINEERING
VAGA3,DEPT  INSPECTION
VAGA4,DEPT LABORATOIRE
VAGB,SOUS DIR EXPLOITATION
VAGB1,DEPT PRODCT P1 CDU/GP STOCK/EXP�DITION
VAGB2,DEPT  PRODCT P2 (MS BLOCK)
VAGB3,DEPT PRODCT P3 RFCC/BLOCK SOUFRE MEROX
VAGB4,DEPT  PRODCT P4 (UTILIT�S/ERP)
VAGB5,DEPT PROGRAMMATION & MOUVEMENT PRODUIT
VAGC,SOUS DIR MAINTENANCE
VAGC1,DEPT PLANNING & M�THODES
VAGC2,DEPT TRAVAUX NEUFS
VAGC3,DEPT MAINTENANCE INDUSTRIELLE
VAGC4,DEPT APPROVISIONNEMENTS
VAGD,SOUS DIR PERSONNEL
VAGD1,SCE  RELATIONS TRAVAIL
VAGD2,DEPT ADMINISTRATION & SOCIAL
VAGD3,DEPT  RESSOURCES HUMAINES
